Timestamp,Event,Temp_C,Note
21:15:20.994,CYCLE_SLEEP_START,61.1,
21:15:36.010,CYCLE_ACTIVE_START,54.0,
21:16:36.054,CYCLE_SLEEP_START,61.1,
21:16:51.070,CYCLE_ACTIVE_START,53.5,
21:17:51.124,CYCLE_SLEEP_START,60.6,
21:18:06.139,CYCLE_ACTIVE_START,52.9,
21:19:06.178,CYCLE_SLEEP_START,60.0,
21:19:21.193,CYCLE_ACTIVE_START,53.5,
21:20:21.239,CYCLE_SLEEP_START,61.7,
21:20:36.254,CYCLE_ACTIVE_START,54.0,
21:21:36.305,CYCLE_SLEEP_START,62.2,
21:21:51.321,CYCLE_ACTIVE_START,54.5,
21:22:51.362,CYCLE_SLEEP_START,61.1,
21:23:06.378,CYCLE_ACTIVE_START,53.5,
21:24:06.430,CYCLE_SLEEP_START,61.1,
21:24:21.446,CYCLE_ACTIVE_START,54.5,
21:25:21.484,CYCLE_SLEEP_START,61.7,
21:25:36.499,CYCLE_ACTIVE_START,54.0,
21:26:36.544,CYCLE_SLEEP_START,61.1,
21:26:51.560,CYCLE_ACTIVE_START,54.5,
21:27:51.609,CYCLE_SLEEP_START,61.7,
21:28:06.625,CYCLE_ACTIVE_START,54.0,
21:29:06.669,CYCLE_SLEEP_START,61.7,
21:29:21.685,CYCLE_ACTIVE_START,54.5,
21:30:21.730,CYCLE_SLEEP_START,61.7,
21:30:36.745,CYCLE_ACTIVE_START,54.5,
21:31:36.790,CYCLE_SLEEP_START,61.1,
21:31:51.805,CYCLE_ACTIVE_START,54.5,
21:32:51.855,CYCLE_SLEEP_START,61.7,
21:33:06.870,CYCLE_ACTIVE_START,54.0,
21:34:06.921,CYCLE_SLEEP_START,61.7,
21:34:21.937,CYCLE_ACTIVE_START,54.5,
21:35:21.975,CYCLE_SLEEP_START,62.8,
21:35:36.991,CYCLE_ACTIVE_START,54.0,
21:36:37.036,CYCLE_SLEEP_START,62.2,
21:36:52.051,CYCLE_ACTIVE_START,54.0,
21:37:52.107,CYCLE_SLEEP_START,61.1,
21:38:07.123,CYCLE_ACTIVE_START,54.0,
21:39:07.166,CYCLE_SLEEP_START,60.6,
21:39:22.182,CYCLE_ACTIVE_START,54.5,
21:40:22.226,CYCLE_SLEEP_START,60.6,
21:40:37.242,CYCLE_ACTIVE_START,54.0,
21:41:37.281,CYCLE_SLEEP_START,61.7,
21:41:52.297,CYCLE_ACTIVE_START,54.0,
21:42:52.342,CYCLE_SLEEP_START,61.7,
21:43:07.357,CYCLE_ACTIVE_START,54.5,
21:44:07.406,CYCLE_SLEEP_START,62.8,
21:44:22.422,CYCLE_ACTIVE_START,53.5,
21:45:22.466,CYCLE_SLEEP_START,62.2,
21:45:37.482,CYCLE_ACTIVE_START,54.0,
21:46:37.530,CYCLE_SLEEP_START,61.1,
21:46:52.545,CYCLE_ACTIVE_START,54.5,
21:47:52.587,CYCLE_SLEEP_START,61.7,
21:48:07.602,CYCLE_ACTIVE_START,54.0,
21:49:07.651,CYCLE_SLEEP_START,61.1,
21:49:22.667,CYCLE_ACTIVE_START,54.5,
21:50:22.711,CYCLE_SLEEP_START,62.8,
21:50:37.727,CYCLE_ACTIVE_START,54.5,
21:51:37.772,CYCLE_SLEEP_START,62.2,
21:51:52.787,CYCLE_ACTIVE_START,54.0,
21:52:52.832,CYCLE_SLEEP_START,62.8,
21:53:07.848,CYCLE_ACTIVE_START,54.0,
21:54:07.896,CYCLE_SLEEP_START,61.7,
21:54:22.912,CYCLE_ACTIVE_START,54.5,
21:55:22.956,CYCLE_SLEEP_START,61.7,
21:55:37.972,CYCLE_ACTIVE_START,55.1,
21:56:38.021,CYCLE_SLEEP_START,60.0,
21:56:53.037,CYCLE_ACTIVE_START,55.1,
21:57:53.077,CYCLE_SLEEP_START,63.4,
21:58:08.093,CYCLE_ACTIVE_START,54.0,
21:59:08.140,CYCLE_SLEEP_START,62.2,
21:59:23.156,CYCLE_ACTIVE_START,54.0,
