Timestamp,Event,Temp_C,Note
11:49:57.055,CYCLE_ACTIVE_START,55.1,
11:50:57.106,CYCLE_SLEEP_START,66.1,
11:51:12.108,CYCLE_ACTIVE_START,56.2,
11:52:12.194,CYCLE_SLEEP_START,65.0,
11:52:27.196,CYCLE_ACTIVE_START,56.2,
11:53:27.257,CYCLE_SLEEP_START,67.8,
11:53:42.259,CYCLE_ACTIVE_START,56.2,
11:54:42.285,CYCLE_SLEEP_START,66.1,
11:54:57.287,CYCLE_ACTIVE_START,56.2,
11:55:57.295,CYCLE_SLEEP_START,66.7,
11:56:12.297,CYCLE_ACTIVE_START,56.8,
11:57:12.347,CYCLE_SLEEP_START,66.1,
11:57:27.349,CYCLE_ACTIVE_START,56.2,
11:58:27.404,CYCLE_SLEEP_START,66.7,
11:58:42.406,CYCLE_ACTIVE_START,55.6,
11:59:42.464,CYCLE_SLEEP_START,67.2,
11:59:57.466,CYCLE_ACTIVE_START,56.8,
12:00:57.512,CYCLE_SLEEP_START,65.5,
12:01:12.514,CYCLE_ACTIVE_START,56.8,
12:02:12.578,CYCLE_SLEEP_START,67.2,
12:02:27.581,CYCLE_ACTIVE_START,56.8,
12:03:27.629,CYCLE_SLEEP_START,66.7,
12:03:42.631,CYCLE_ACTIVE_START,56.8,
12:04:42.677,CYCLE_SLEEP_START,66.7,
12:04:57.679,CYCLE_ACTIVE_START,57.3,
12:05:57.734,CYCLE_SLEEP_START,65.5,
12:06:12.736,CYCLE_ACTIVE_START,56.8,
12:07:12.790,CYCLE_SLEEP_START,65.5,
12:07:27.792,CYCLE_ACTIVE_START,55.6,
12:08:27.842,CYCLE_SLEEP_START,66.1,
12:08:42.844,CYCLE_ACTIVE_START,56.8,
12:09:42.899,CYCLE_SLEEP_START,67.2,
12:09:57.901,CYCLE_ACTIVE_START,59.0,
12:10:57.955,CYCLE_SLEEP_START,66.1,
12:11:12.957,CYCLE_ACTIVE_START,56.8,
12:12:13.007,CYCLE_SLEEP_START,67.8,
12:12:28.009,CYCLE_ACTIVE_START,57.3,
12:13:28.064,CYCLE_SLEEP_START,66.7,
12:13:43.066,CYCLE_ACTIVE_START,57.3,
12:14:43.120,CYCLE_SLEEP_START,66.1,
12:14:58.122,CYCLE_ACTIVE_START,55.6,
12:15:58.173,CYCLE_SLEEP_START,66.1,
12:16:13.175,CYCLE_ACTIVE_START,57.3,
12:17:13.253,CYCLE_SLEEP_START,68.3,
12:17:28.255,CYCLE_ACTIVE_START,56.8,
12:18:28.285,CYCLE_SLEEP_START,66.1,
12:18:43.287,CYCLE_ACTIVE_START,56.8,
12:19:43.341,CYCLE_SLEEP_START,66.7,
12:19:58.344,CYCLE_ACTIVE_START,56.8,
12:20:58.394,CYCLE_SLEEP_START,67.2,
12:21:13.396,CYCLE_ACTIVE_START,56.8,
12:22:13.450,CYCLE_SLEEP_START,67.2,
12:22:28.452,CYCLE_ACTIVE_START,56.2,
12:23:28.507,CYCLE_SLEEP_START,66.7,
12:23:43.509,CYCLE_ACTIVE_START,57.3,
12:24:43.559,CYCLE_SLEEP_START,66.7,
12:24:58.561,CYCLE_ACTIVE_START,56.2,
12:25:58.616,CYCLE_SLEEP_START,65.5,
12:26:13.618,CYCLE_ACTIVE_START,56.2,
12:27:13.672,CYCLE_SLEEP_START,66.7,
12:27:28.674,CYCLE_ACTIVE_START,56.2,
12:28:28.724,CYCLE_SLEEP_START,67.2,
12:28:43.726,CYCLE_ACTIVE_START,57.3,
12:29:43.780,CYCLE_SLEEP_START,67.2,
12:29:58.782,CYCLE_ACTIVE_START,56.8,
12:30:58.837,CYCLE_SLEEP_START,66.7,
12:31:13.839,CYCLE_ACTIVE_START,56.2,
12:32:13.889,CYCLE_SLEEP_START,66.7,
